kev_cve,kev_description,non_kev_cve,non_kev_description,similarity,rank
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (3),CVE-2022-23046,PHPIPAM 1.4.4 - SQLi (Authenticated),0.6765899062156677,7
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution,N/A,Craft CMS 4.4.14 - Unauthenticated Remote Code Execution,0.676520824432373,5
CVE-2023-0297,PyLoad 0.5.0 - Pre-auth Remote Code Execution (RCE),CVE-2022-23626,m1k1o's Blog v.10 - Remote Code Execution (RCE) (Authenticated),0.6760759949684143,5
CVE-2020-8816,Pi-hole 4.3.2 - Remote Code Execution (Authenticated),CVE-2023-41425,WonderCMS 3.4.2 - Remote Code Execution (RCE),0.6759206056594849,3
CVE-2022-35914,htmlLawed 1.2.5 - Remote Code Execution (RCE),N/A,Client Details System 1.0 - SQL Injection,0.6756778955459595,2
CVE-2023-0297,PyLoad 0.5.0 - Pre-auth Remote Code Execution (RCE),CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.6755729913711548,6
CVE-2023-7028,GitLab CE/EE < 16.7.2 - Password Reset,CVE-2022-1175,GitLab 14.9 - Stored Cross-Site Scripting (XSS),0.6755631566047668,4
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution,CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.6746191382408142,6
CVE-2023-4220,Chamilo LMS 1.11.24 - Remote Code Execution (RCE),N/A,CMS Made Simple 2.2.14 - Authenticated Arbitrary File Upload,0.6745647192001343,3
CVE-2024-4577,PHP CGI Module 8.3.4 - Remote Code Execution (RCE),N/A,PHP 8.1.0-dev - 'User-Agentt' Remote Code Execution,0.6744370460510254,4
CVE-2019-2215,Android Binder - Use-After-Free (Metasploit),N/A,Centreon 19.10.5 - 'Pollers' Remote Command Execution (Metasploit),0.6740878224372864,1
CVE-2019-2215,Android Binder - Use-After-Free (Metasploit),N/A,Centreon 19.10.5 - 'Pollers' Remote Command Execution (Metasploit),0.6740878224372864,1
CVE-2022-21661,WordPress Core 5.8.2 - 'WP_Query' SQL Injection,N/A,User Registration & Login and User Management System 2.1 - Login Bypass SQL Injection,0.6737985014915466,6
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat' File Read/Inclusion (Metasploit),N/A,Sysaid 20.1.11 b26 - Remote Command Execution,0.6736859679222107,1
CVE-2024-4577,PHP CGI Module 8.3.4 - Remote Code Execution (RCE),N/A,Revenue Collection System v1.0 - Remote Code Execution (RCE),0.6735705137252808,5
CVE-2019-9978,Social Warfare WordPress Plugin 3.5.2 - Remote Code Execution (RCE),CVE-2021-43579,HTMLDOC 1.9.13 - Stack Buffer Overflow,0.6735610961914062,1
CVE-2018-12613,phpMyAdmin 4.8.1 - Remote Code Execution (RCE),CVE-2022-4407,phpMyFAQ 3.1.7 - Reflected Cross-Site Scripting (XSS),0.6734270453453064,5
CVE-2018-12613,phpMyAdmin 4.8.1 - Remote Code Execution (RCE),CVE-2021-31761,Webmin 1.973 - 'run.cgi' Cross-Site Request Forgery (CSRF),0.672918975353241,6
CVE-2025-24813,Apache Tomcat 11.0.3 - Remote Code Execution,CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.6729082465171814,2
CVE-2023-27372,SPIP v4.2.0 - Remote Code Execution (Unauthenticated),CVE-2022-23046,PHPIPAM 1.4.4 - SQLi (Authenticated),0.6728885769844055,1
CVE-2025-0868,DocsGPT 0.12.0 - Remote Code Execution,CVE-2024-44762,Usermin 2.100 - Username Enumeration,0.6723635196685791,5
CVE-2025-24893,XWiki Platform 15.10.10 - Metasploit Module for Remote Code Execution (RCE),N/A,Centreon 19.10.5 - 'Pollers' Remote Command Execution (Metasploit),0.6721627712249756,2
CVE-2022-35914,htmlLawed 1.2.5 - Remote Code Execution (RCE),N/A,Blood Bank v1.0 - Stored Cross Site Scripting (XSS),0.671930730342865,3
CVE-2019-11707,Mozilla Firefox 67 - Array.pop JIT Type Confusion,CVE-2025-50481,Mezzanine CMS 6.1.0 - Stored Cross Site Scripting (XSS),0.6719022989273071,1
CVE-2024-4577,PHP CGI Module 8.3.4 - Remote Code Execution (RCE),CVE-2024-43425,Moodle 4.4.0 - Authenticated Remote Code Execution,0.6718787550926208,6
CVE-2020-7961,Liferay Portal - Java Unmarshalling via JSONWS RCE (Metasploit),N/A,Liferay CE Portal 6.0.2 - Remote Command Execution,0.6717807054519653,3
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution (2),CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.6716326475143433,5
CVE-2021-42013;CVE-2021-41773,Apache HTTP Server 2.4.50 - Remote Code Execution (RCE) (3),N/A,Poultry Farm Management System v1.0 - Remote Code Execution (RCE),0.6713227033615112,8
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution,N/A,WBCE CMS 1.5.2 - Remote Code Execution (RCE) (Authenticated),0.6708925366401672,7
CVE-2019-9082;CVE-2018-20062,ThinkPHP - Multiple PHP Injection RCEs (Metasploit),CVE-2020-11108,Pi-Hole - heisenbergCompensator Blocklist OS Command Execution (Metasploit),0.670382559299469,6
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution (2),N/A,File Thingie 2.5.7 - Remote Code Execution (RCE),0.6701699495315552,6
CVE-2024-4577,PHP CGI Module 8.3.4 - Remote Code Execution (RCE),N/A,Online Traffic Offense Management System 1.0 - Remote Code Execution (RCE) (Unauthenticated),0.6699270606040955,7
CVE-2022-35914,htmlLawed 1.2.5 - Remote Code Execution (RCE),CVE-2021-43579,HTMLDOC 1.9.13 - Stack Buffer Overflow,0.6695378422737122,4
CVE-2021-42013;CVE-2021-41773,Apache HTTP Server 2.4.50 - Remote Code Execution (RCE) (3),N/A,phpIPAM 1.4.5 - Remote Code Execution (RCE) (Authenticated),0.6691786050796509,9
CVE-2020-7247,OpenSMTPD 6.6.1 - Remote Code Execution,CVE-2020-8793,OpenSMTPD 6.6.3 - Arbitrary File Read,0.6686992049217224,2
CVE-2021-22205,GitLab 13.10.2 - Remote Code Execution (RCE) (Unauthenticated),N/A,Gitlab 13.9.3 - Remote Code Execution (Authenticated),0.6685073971748352,7
CVE-2025-3248,Langflow 1.2.x - Remote Code Execution (RCE),N/A,Craft CMS 4.4.14 - Unauthenticated Remote Code Execution,0.6683045029640198,1
CVE-2025-0868,DocsGPT 0.12.0 - Remote Code Execution,CVE-2021-22145,ElasticSearch 7.13.3 - Memory disclosure,0.6682493686676025,6
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution (2),N/A,WebsiteBaker 2.13.0 - Remote Code Execution (RCE) (Authenticated),0.6676774621009827,7
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution,N/A,WebsiteBaker 2.13.0 - Remote Code Execution (RCE) (Authenticated),0.6675877571105957,8
CVE-2017-9841,PHP Unit 4.8.28 - Remote Code Execution (RCE) (Unauthenticated),N/A,Client Details System 1.0 - SQL Injection,0.6671559810638428,2
CVE-2022-21661,WordPress Core 5.8.2 - 'WP_Query' SQL Injection,N/A,Employee Management System v1 - 'email' SQL Injection,0.6670703291893005,7
CVE-2019-9082;CVE-2018-20062,ThinkPHP - Multiple PHP Injection RCEs (Metasploit),CVE-2021-3291,Zen Cart 1.5.7b - Remote Code Execution (Authenticated),0.6670000553131104,7
CVE-2022-21661,WordPress Core 5.8.2 - 'WP_Query' SQL Injection,N/A,Human Resources Management System v1.0 - Multiple SQLi,0.6669243574142456,8
CVE-2022-21661,WordPress Core 5.8.2 - 'WP_Query' SQL Injection,N/A,COVID19 Testing Management System 1.0 - 'searchdata' SQL Injection,0.6668378710746765,9
CVE-2022-21661,WordPress Core 5.8.2 - 'WP_Query' SQL Injection,N/A,Beauty Salon Management System v1.0 - SQLi,0.666658878326416,10
CVE-2018-16167,LogonTracer 1.2.0 - Remote Code Execution (Unauthenticated),N/A,Chikitsa Patient Management System 2.0.2 - 'plugin' Remote Code Execution (RCE) (Authenticated),0.6664784550666809,3
CVE-2018-12613,phpMyAdmin 4.8.1 - Remote Code Execution (RCE),CVE-2022-24734,MyBB 1.8.29 - MyBB 1.8.29 - Remote Code Execution (RCE) (Authenticated),0.6662275195121765,7
CVE-2025-49619,Skyvern 0.1.85 - Remote Code Execution (RCE) via SSTI,CVE-2020-35314,WonderCMS 3.1.3 - Authenticated Remote Code Execution,0.666214108467102,1
CVE-2022-42889,Apache Commons Text  1.10.0 - Remote Code Execution,CVE-2022-29885,Apache Tomcat 10.1 - Denial Of Service,0.6658555269241333,1
CVE-2019-9082;CVE-2018-20062,ThinkPHP - Multiple PHP Injection RCEs (Metasploit),N/A,Wago PFC200 - Authenticated Remote Code Execution (Metasploit),0.6657800674438477,8
CVE-2020-7961,Liferay Portal - Java Unmarshalling via JSONWS RCE (Metasploit),CVE-2020-11108,Pi-Hole - heisenbergCompensator Blocklist OS Command Execution (Metasploit),0.6657520532608032,4
CVE-2025-3248,Langflow 1.3.0 -  Remote Code Execution (RCE),CVE-2025-59528,Flowise 3.0.4 - Remote Code Execution (RCE),0.6655683517456055,1
CVE-2020-11023,jQuery 1.0.3 - Cross-Site Scripting (XSS),N/A,HTMLy Version v2.9.6 - Stored XSS,0.6649311184883118,1
CVE-2022-35914,htmlLawed 1.2.5 - Remote Code Execution (RCE),CVE-2018-15139,OpenEMR 5.0.1.3 - 'manage_site_files' Remote Code Execution (Authenticated),0.6649196743965149,5
CVE-2025-0868,DocsGPT 0.12.0 - Remote Code Execution,N/A,CMSUno 1.6.2 - 'lang' Remote Code Execution (Authenticated),0.6644750237464905,7
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (3),N/A,CMS Made Simple 2.2.14 - Arbitrary File Upload (Authenticated),0.6643300652503967,8
CVE-2024-4577,PHP CGI Module 8.3.4 - Remote Code Execution (RCE),N/A,Covid-19 Contact Tracing System 1.0 - Remote Code Execution (Unauthenticated),0.6642233729362488,8
CVE-2024-51378,CyberPanel 2.3.6 - Remote Code Execution (RCE),CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.6641800999641418,1
CVE-2023-7028,GitLab CE/EE < 16.7.2 - Password Reset,CVE-2022-2884,GitLab v15.3 - Remote Code Execution (RCE) (Authenticated),0.6636711359024048,5
CVE-2025-49132,Pterodactyl Panel 1.11.11 - Remote Code Execution (RCE),N/A,phpIPAM 1.4.5 - Remote Code Execution (RCE) (Authenticated),0.6634695529937744,1
CVE-2020-6418,Google Chrome 80 - JSCreate Side-effect Type Confusion (Metasploit),CVE-2019-9213;CVE-2018-5333,Reliable Datagram Sockets (RDS) - rds_atomic_free_op NULL pointer dereference Privilege Escalation (,0.663143515586853,2
CVE-2020-6418,Google Chrome 80 - JSCreate Side-effect Type Confusion (Metasploit),CVE-2019-9213;CVE-2018-5333,Reliable Datagram Sockets (RDS) - rds_atomic_free_op NULL pointer dereference Privilege Escalation (,0.663143515586853,3
CVE-2020-8816,Pi-hole 4.3.2 - Remote Code Execution (Authenticated),CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.6626617908477783,4
CVE-2019-11043,PHP-FPM - Underflow Remote Code Execution (Metasploit),N/A,Wordpress Plugin wpDiscuz 7.0.4 - Unauthenticated Arbitrary File Upload (Metasploit),0.6623019576072693,1
CVE-2023-4220,Chamilo LMS 1.11.24 - Remote Code Execution (RCE),N/A,Online Reviewer System 1.0 - Remote Code Execution (RCE) (Unauthenticated),0.6622196435928345,4
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat' File Read/Inclusion (Metasploit),N/A,Tomcat proprietaryEvaluate 9.0.0.M1 - Sandbox Escape,0.6618483066558838,2
CVE-2023-0297,PyLoad 0.5.0 - Pre-auth Remote Code Execution (RCE),CVE-2023-38836,BoidCMS v2.0.0 - authenticated file upload vulnerability,0.6616854071617126,7
CVE-2025-0868,DocsGPT 0.12.0 - Remote Code Execution,N/A,TextPattern CMS 4.8.3 - Remote Code Execution (Authenticated),0.661442220211029,8
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (3),CVE-2019-16113,Bludit 3.9.12 - Directory Traversal,0.6614220142364502,9
CVE-2021-42013;CVE-2021-41773,Apache HTTP Server 2.4.50 - Remote Code Execution (RCE) (3),CVE-2025-31650,Apache Tomcat 10.1.39 - Denial of Service (DoS),0.6613642573356628,10
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (3),N/A,RiteCMS 2.2.1 - Remote Code Execution (Authenticated),0.6613609194755554,10
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution (2),N/A,WBCE CMS 1.5.2 - Remote Code Execution (RCE) (Authenticated),0.6609687805175781,8
CVE-2020-7961,Liferay Portal - Java Unmarshalling via JSONWS RCE (Metasploit),CVE-2019-9213;CVE-2018-5333,Reliable Datagram Sockets (RDS) - rds_atomic_free_op NULL pointer dereference Privilege Escalation (,0.6603471636772156,5
CVE-2020-7961,Liferay Portal - Java Unmarshalling via JSONWS RCE (Metasploit),CVE-2019-9213;CVE-2018-5333,Reliable Datagram Sockets (RDS) - rds_atomic_free_op NULL pointer dereference Privilege Escalation (,0.6603471636772156,6
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution (2),N/A,Covid-19 Contact Tracing System 1.0 - Remote Code Execution (Unauthenticated),0.6601580381393433,9
CVE-2023-0297,PyLoad 0.5.0 - Pre-auth Remote Code Execution (RCE),N/A,PHPKB Multi-Language 9 - Authenticated Remote Code Execution,0.6600572466850281,8
CVE-2020-11023,jQuery 1.0.3 - Cross-Site Scripting (XSS),CVE-2023-25440,CiviCRM 5.59.alpha1 - Stored XSS (Cross-Site Scripting),0.6598677039146423,2
CVE-2018-16167,LogonTracer 1.2.0 - Remote Code Execution (Unauthenticated),CVE-2024-22836,Akaunting < 3.1.3 - RCE,0.65953129529953,4
CVE-2019-9082;CVE-2018-20062,ThinkPHP - Multiple PHP Injection RCEs (Metasploit),N/A,Wordpress Plugin Duplicator 1.3.26 - Unauthenticated Arbitrary File Read (Metasploit),0.6593635678291321,9
CVE-2021-22205,GitLab 13.10.2 - Remote Code Execution (RCE) (Unauthenticated),N/A,GitLab 12.9.0 - Arbitrary File Read,0.6588441729545593,8
CVE-2025-0868,DocsGPT 0.12.0 - Remote Code Execution,CVE-2024-44762,Webmin Usermin 2.100 - Username Enumeration,0.6584529876708984,9
CVE-2022-24112,Apache APISIX 2.12.1 - Remote Code Execution (RCE),CVE-2019-16113,Bludit 3.9.12 - Directory Traversal,0.6584413647651672,3
CVE-2024-4577,PHP CGI Module 8.3.4 - Remote Code Execution (RCE),CVE-2019-19208,Codiad 2.8.4 - Remote Code Execution (Authenticated) (2),0.6581823229789734,9
CVE-2024-4577,PHP CGI Module 8.3.4 - Remote Code Execution (RCE),N/A,Online Reviewer System 1.0 - Remote Code Execution (RCE) (Unauthenticated),0.6581451892852783,10
CVE-2019-9082;CVE-2018-20062,ThinkPHP - Multiple PHP Injection RCEs (Metasploit),CVE-2021-42840,SuiteCRM 7.11.18 - Remote Code Execution (RCE) (Authenticated) (Metasploit),0.6570073366165161,10
CVE-2018-12613,phpMyAdmin 4.8.1 - Remote Code Execution (RCE),N/A,Student Enrollment 1.0 - Unauthenticated Remote Code Execution,0.657001256942749,8
CVE-2019-9978,Social Warfare WordPress Plugin 3.5.2 - Remote Code Execution (RCE),CVE-2019-11229,Gitea 1.7.5 - Remote Code Execution,0.6567683815956116,2
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution,CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.6565351486206055,9
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution (2),N/A,ImpressCMS 1.4.2 - Remote Code Execution (RCE) (Authenticated),0.6562743186950684,10
CVE-2019-13720,Google Chrome 78.0.3904.70 - Remote Code Execution,N/A,Google Chrome Browser 111.0.5563.64 - AXPlatformNodeCocoa Fatal OOM/Crash (macOS),0.6561110019683838,2
CVE-2020-1147,Microsoft SharePoint Server 2019 - Remote Code Execution,N/A,Covid-19 Contact Tracing System 1.0 - Remote Code Execution (Unauthenticated),0.6558735370635986,10
CVE-2025-49132,Pterodactyl Panel 1.11.11 - Remote Code Execution (RCE),CVE-2022-23046,PHPIPAM 1.4.4 - SQLi (Authenticated),0.6552750468254089,2
CVE-2022-24716,Icinga Web 2.10 - Arbitrary File Disclosure,CVE-2022-24637,Open Web Analytics 1.7.3 - Remote Code Execution,0.6549696922302246,2
CVE-2019-2215,Android Binder - Use-After-Free (Metasploit),N/A,WordPress Plugin Autoptimize 2.7.6 - Authenticated Arbitrary File Upload (Metasploit),0.6544920206069946,2
CVE-2019-2215,Android Binder - Use-After-Free (Metasploit),N/A,WordPress Plugin Autoptimize 2.7.6 - Authenticated Arbitrary File Upload (Metasploit),0.6544920206069946,2
CVE-2023-0297,PyLoad 0.5.0 - Pre-auth Remote Code Execution (RCE),CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.6542233228683472,9
CVE-2020-7209,HP LinuxKI 6.01 - Remote Command Injection,CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.6541502475738525,1
CVE-2019-9978,Social Warfare WordPress Plugin 3.5.2 - Remote Code Execution (RCE),CVE-2019-17240,Bludit 3.9.2 - Auth Bruteforce Bypass,0.6541250944137573,3
CVE-2020-7209,HP LinuxKI 6.01 - Remote Command Injection,CVE-2020-35848;CVE-2020-35847,Cockpit CMS 0.11.1 - 'Username Enumeration & Password Reset' NoSQL Injection,0.6536638736724854,2
CVE-2021-22205,GitLab 13.10.2 - Remote Code Execution (RCE) (Unauthenticated),N/A,GitLab Community Edition (CE) 13.10.3 - 'Sign_Up' User Enumeration,0.6535698771476746,9
CVE-2023-0297,PyLoad 0.5.0 - Pre-auth Remote Code Execution (RCE),N/A,AlphaWeb XE - File Upload Remote Code Execution (RCE) (Authenticated),0.6529531478881836,10
CVE-2025-49132,Pterodactyl Panel 1.11.11 - Remote Code Execution (RCE),CVE-2022-23626,m1k1o's Blog v.10 - Remote Code Execution (RCE) (Authenticated),0.6529368162155151,3
CVE-2025-3248,Langflow 1.2.x - Remote Code Execution (RCE),CVE-2019-11229,Gitea 1.7.5 - Remote Code Execution,0.6529030203819275,2
CVE-2020-8816,Pi-hole 4.3.2 - Remote Code Execution (Authenticated),N/A,Online Leave Management System 1.0 - Arbitrary File Upload to Shell (Unauthenticated),0.6528021693229675,5
CVE-2019-1003030,Jenkins 2.63 - Sandbox bypass in pipeline: Groovy plug-in,CVE-2020-2231,Jenkins 2.235.3 - 'X-Forwarded-For' Stored XSS,0.6527963280677795,1
CVE-2018-16167,LogonTracer 1.2.0 - Remote Code Execution (Unauthenticated),N/A,Craft CMS 4.4.14 - Unauthenticated Remote Code Execution,0.651972234249115,5
CVE-2022-39291;CVE-2022-39290;CVE-2022-39285,Zoneminder < v1.37.24 - Log Injection & Stored XSS & CSRF Bypass,CVE-2021-31762,Webmin 1.973 - 'save_user.cgi' Cross-Site Request Forgery (CSRF),0.6515423059463501,2
CVE-2025-24893,XWiki Platform 15.10.10 - Remote Code Execution,CVE-2020-35948,Wordpress Plugin XCloner 4.2.12 - Remote Code Execution (Authenticated),0.650913417339325,2
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection (Unauthenticated),CVE-2020-35848;CVE-2020-35847,Cockpit CMS 0.11.1 - 'Username Enumeration & Password Reset' NoSQL Injection,0.650528073310852,1
CVE-2018-16167,LogonTracer 1.2.0 - Remote Code Execution (Unauthenticated),N/A,Cmsimple 5.4 - Remote Code Execution (RCE) (Authenticated),0.6505212187767029,6
CVE-2018-12613,phpMyAdmin 4.8.1 - Remote Code Execution (RCE),CVE-2022-3766,phpMyFAQ  3.1.7 - Reflected Cross-Site Scripting (XSS),0.6500846743583679,9
CVE-2022-42889,Apache Commons Text  1.10.0 - Remote Code Execution,CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.6497957110404968,2
CVE-2020-8816,Pi-hole 4.3.2 - Remote Code Execution (Authenticated),N/A,SOPlanning 1.52.01 (Simple Online Planning Tool) - Remote Code Execution (RCE) (Authenticated),0.6495838165283203,6
CVE-2024-32113,Apache OFBiz 18.12.12 - Directory Traversal,CVE-2019-0235,Apache OFBiz 17.12.03 - Cross-Site Request Forgery (Account Takeover),0.6495087742805481,1
CVE-2023-3460,Ultimate Member WordPress Plugin 2.6.6 - Privilege Escalation,N/A,Open-AudIT Professional 3.3.1 - Remote Code Execution,0.6492199301719666,3
CVE-2018-12613,phpMyAdmin 4.8.1 - Remote Code Execution (RCE),N/A,Complaints Report Management System 1.0 - 'username' SQL Injection / Remote Code Execution,0.6490824222564697,10
CVE-2018-16167,LogonTracer 1.2.0 - Remote Code Execution (Unauthenticated),CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.6490686535835266,7
CVE-2018-16167,LogonTracer 1.2.0 - Remote Code Execution (Unauthenticated),N/A,SOPlanning 1.52.01 (Simple Online Planning Tool) - Remote Code Execution (RCE) (Authenticated),0.6489282250404358,8
CVE-2023-44487,HTTP/2 2.0 - Denial Of Service (DOS),N/A,TextPattern CMS 4.8.3 - Remote Code Execution (Authenticated),0.6489126086235046,1
CVE-2025-0868,DocsGPT 0.12.0 - Remote Code Execution,CVE-2022-46945,NagVis 1.9.33 - Arbitrary File Read,0.6488818526268005,10
CVE-2022-24112,Apache APISIX 2.12.1 - Remote Code Execution (RCE),CVE-2022-4944,KodExplorer 4.49 - CSRF to Arbitrary File Upload,0.6487489938735962,4
CVE-2025-24893,XWiki Platform 15.10.10 - Metasploit Module for Remote Code Execution (RCE),CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.6482775807380676,3
CVE-2019-18818,Strapi CMS 3.0.0-beta.17.4 - Set Password (Unauthenticated) (Metasploit),N/A,Centreon 19.10.5 - 'Pollers' Remote Command Execution (Metasploit),0.6481274366378784,1
CVE-2018-16167,LogonTracer 1.2.0 - Remote Code Execution (Unauthenticated),CVE-2022-23626,m1k1o's Blog v.10 - Remote Code Execution (RCE) (Authenticated),0.6480796337127686,9
CVE-2020-7209,HP LinuxKI 6.01 - Remote Command Injection,N/A,Hitachi NAS (HNAS) System Management Unit (SMU) Backup & Restore < 14.8.7825.01 - IDOR,0.6479204297065735,3
CVE-2020-10770,Keycloak 12.0.1 - 'request_uri ' Blind Server-Side Request Forgery (SSRF) (Unauthenticated),N/A,TextPattern CMS 4.8.3 - Remote Code Execution (Authenticated),0.6477766633033752,1
